FSSLTDE2,FSSTDDE2,FSERNDED,RAWNET,FSASSET,TANF_IND,RAWERND,REALPROP,FSOTHUN,FSNONCIT,CERTHHSZ,FSSLTDED,FSTANF,FSTOTDED,FSNK0T4,FSCSEXP,FSNETINC,FSWAGES,FSERNDE2,TPOV,FSNELDER,WRK_POOR,FSUNEARN,FSUSIZE,FSDIS,FSGA,SHELDED,FSSSI,FSEARN,LIQRESOR,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,168.0,0.0,325.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,493.0,168.0,2.0,0.0,325.0,0.0,0.0,24.0,0.0,0.0,493.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
571.0,235.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,571.0,0.0,728.0,0.0,0.0,27.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,571.0,486.0,0.0,0.0,1.0,1.0,0.0
173.0,295.0,265.0,822.0,0.0,0.0,266.0,0.0,0.0,0.0,5.0,173.0,0.0,635.0,0.0,0.0,823.0,1329.0,397.0,62.0,0.0,1.0,129.0,5.0,0.0,0.0,173.0,0.0,1329.0,0.0,2.0,1.0,0.0
136.0,252.0,115.0,1044.0,0.0,0.0,116.0,0.0,0.0,0.0,4.0,136.0,0.0,419.0,1.0,0.0,1043.0,577.0,173.0,72.0,0.0,1.0,885.0,4.0,0.0,0.0,136.0,0.0,577.0,0.0,1.0,1.0,0.0
0.0,157.0,40.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,197.0,0.0,0.0,5.0,0.0,40.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,202.0,0.0,1.0,1.0,0.0
167.0,339.0,335.0,599.0,0.0,0.0,335.0,0.0,0.0,0.0,6.0,167.0,0.0,1168.0,2.0,440.0,599.0,1675.0,502.0,65.0,0.0,1.0,92.0,6.0,0.0,0.0,167.0,0.0,1675.0,0.0,1.0,1.0,0.0
290.0,252.0,186.0,289.0,0.0,0.0,187.0,0.0,0.0,1.0,4.0,290.0,0.0,644.0,0.0,0.0,290.0,934.0,279.0,46.0,0.0,1.0,0.0,4.0,0.0,0.0,290.0,0.0,934.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,157.0,0.0,0.0,43.0,0.0,0.0,15.0,0.0,0.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
187.0,235.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,187.0,0.0,344.0,0.0,0.0,411.0,0.0,0.0,76.0,0.0,0.0,755.0,1.0,1.0,0.0,187.0,250.0,0.0,0.0,1.0,1.0,0.0
205.0,236.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.0,0.0,362.0,0.0,0.0,636.0,0.0,0.0,101.0,1.0,0.0,998.0,1.0,0.0,0.0,205.0,0.0,0.0,0.0,2.0,1.0,0.0
36.0,193.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,193.0,0.0,0.0,542.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,36.0,735.0,0.0,0.0,1.0,1.0,0.0
185.0,235.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,185.0,0.0,342.0,0.0,0.0,45.0,0.0,0.0,23.0,0.0,0.0,387.0,3.0,0.0,0.0,185.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,226.0,489.0,1730.0,0.0,0.0,489.0,0.0,0.0,2.0,6.0,0.0,0.0,715.0,0.0,0.0,1730.0,2445.0,489.0,90.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2445.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,325.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
162.0,235.0,225.0,582.0,0.0,0.0,225.0,0.0,0.0,0.0,1.0,162.0,0.0,544.0,0.0,0.0,582.0,1126.0,337.0,114.0,0.0,1.0,0.0,1.0,0.0,0.0,162.0,0.0,1126.0,0.0,1.0,1.0,0.0
492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,782.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,649.0,1.0,0.0,0.0,782.0,0.0,0.0,0.0,1.0,1.0,0.0
578.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,666.0,735.0,0.0,0.0,2.0,1.0,0.0
279.0,235.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,279.0,0.0,436.0,0.0,0.0,319.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,279.0,409.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
173.0,236.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,173.0,0.0,330.0,0.0,0.0,540.0,0.0,0.0,65.0,0.0,0.0,870.0,2.0,0.0,0.0,173.0,0.0,0.0,0.0,1.0,1.0,0.0
517.0,201.0,389.0,71.0,0.0,0.0,389.0,0.0,0.0,1.0,5.0,517.0,0.0,1875.0,0.0,0.0,71.0,1946.0,489.0,82.0,0.0,1.0,0.0,5.0,0.0,0.0,517.0,0.0,1946.0,0.0,1.0,1.0,0.0
411.0,235.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,411.0,0.0,568.0,0.0,0.0,167.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,411.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
167.0,295.0,369.0,1114.0,0.0,0.0,370.0,0.0,0.0,0.0,5.0,167.0,0.0,733.0,0.0,0.0,1115.0,144.0,536.0,78.0,0.0,1.0,0.0,5.0,0.0,0.0,167.0,0.0,1848.0,0.0,1.0,1.0,0.0
286.0,235.0,292.0,660.0,0.0,0.0,293.0,0.0,0.0,0.0,3.0,286.0,0.0,802.0,2.0,0.0,662.0,1464.0,438.0,87.0,0.0,1.0,0.0,3.0,0.0,0.0,287.0,0.0,1464.0,0.0,1.0,1.0,0.0
303.0,295.0,328.0,1341.0,0.0,0.0,328.0,0.0,0.0,1.0,5.0,303.0,0.0,828.0,2.0,0.0,1341.0,0.0,492.0,92.0,0.0,1.0,528.0,5.0,0.0,0.0,303.0,0.0,1641.0,0.0,1.0,1.0,0.0
366.0,235.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,366.0,0.0,523.0,0.0,0.0,212.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,366.0,735.0,0.0,0.0,1.0,1.0,0.0
162.0,235.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,0.0,319.0,0.0,0.0,438.0,0.0,0.0,76.0,1.0,0.0,757.0,1.0,0.0,0.0,162.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,157.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,598.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,0.0,142.0,0.0,0.0,1.0,1.0,0.0
0.0,168.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,168.0,2.0,0.0,112.0,0.0,0.0,14.0,0.0,0.0,280.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
176.0,235.0,90.0,122.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,176.0,0.0,423.0,0.0,0.0,122.0,450.0,135.0,41.0,0.0,1.0,95.0,2.0,0.0,0.0,176.0,0.0,450.0,0.0,1.0,1.0,0.0
286.0,235.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,0.0,443.0,0.0,0.0,292.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,286.0,735.0,0.0,0.0,1.0,1.0,0.0
362.0,235.0,373.0,1124.0,0.0,0.0,373.0,0.0,0.0,0.0,3.0,362.0,0.0,892.0,1.0,0.0,1124.0,1866.0,559.0,120.0,0.0,1.0,150.0,3.0,0.0,0.0,362.0,0.0,1866.0,0.0,1.0,1.0,0.0
88.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,296.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,245.0,1.0,0.0,245.0,296.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,226.0,284.0,1351.0,0.0,0.0,284.0,0.0,0.0,0.0,7.0,0.0,0.0,510.0,0.0,0.0,1352.0,1421.0,284.0,61.0,0.0,1.0,441.0,7.0,0.0,0.0,0.0,0.0,1421.0,0.0,1.0,1.0,0.0
115.0,235.0,0.0,755.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,115.0,327.0,272.0,0.0,0.0,755.0,0.0,0.0,77.0,0.0,0.0,1027.0,2.0,0.0,0.0,115.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,505.0,0.0,731.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,180.0,6.0,0.0,0.0,505.0,0.0,0.0,0.0,1.0,1.0,0.0
215.0,236.0,226.0,535.0,0.0,0.0,227.0,0.0,0.0,0.0,1.0,215.0,0.0,598.0,0.0,0.0,536.0,1134.0,339.0,115.0,0.0,1.0,0.0,1.0,0.0,0.0,215.0,0.0,1134.0,0.0,1.0,1.0,0.0
147.0,252.0,288.0,838.0,0.0,0.0,288.0,0.0,0.0,0.0,4.0,147.0,0.0,603.0,1.0,0.0,839.0,1442.0,432.0,71.0,0.0,1.0,0.0,4.0,0.0,0.0,147.0,0.0,1442.0,0.0,1.0,1.0,0.0
497.0,236.0,164.0,59.0,0.0,1.0,164.0,0.0,0.0,0.0,2.0,497.0,73.0,835.0,1.0,0.0,60.0,822.0,246.0,67.0,0.0,1.0,73.0,2.0,0.0,0.0,497.0,0.0,822.0,0.0,1.0,1.0,0.0
175.0,236.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,0.0,332.0,0.0,0.0,526.0,0.0,0.0,87.0,0.0,0.0,858.0,1.0,1.0,0.0,175.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
210.0,296.0,484.0,1529.0,0.0,0.0,484.0,0.0,0.0,0.0,5.0,210.0,0.0,891.0,0.0,0.0,1529.0,2420.0,694.0,102.0,0.0,1.0,0.0,5.0,0.0,0.0,210.0,0.0,2420.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,1.0,0.0,305.0,0.0,0.0,28.0,0.0,0.0,462.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
392.0,252.0,408.0,896.0,0.0,0.0,408.0,0.0,0.0,0.0,4.0,392.0,0.0,1146.0,1.0,0.0,896.0,2042.0,612.0,101.0,0.0,1.0,0.0,4.0,0.0,0.0,392.0,0.0,2042.0,0.0,2.0,1.0,0.0
106.0,69.0,65.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,272.0,0.0,494.0,0.0,0.0,0.0,328.0,0.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,311.0,0.0,328.0,0.0,1.0,1.0,0.0
0.0,157.0,157.0,1561.0,0.0,0.0,158.0,0.0,0.0,0.0,3.0,0.0,0.0,314.0,0.0,0.0,1562.0,788.0,157.0,112.0,0.0,1.0,1088.0,3.0,0.0,0.0,0.0,0.0,788.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,241.0,750.0,0.0,0.0,241.0,0.0,0.0,0.0,2.0,0.0,0.0,456.0,1.0,0.0,750.0,1206.0,241.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1206.0,0.0,2.0,1.0,0.0
331.0,236.0,168.0,184.0,0.0,0.0,168.0,0.0,0.0,0.0,3.0,331.0,0.0,656.0,0.0,0.0,184.0,840.0,252.0,50.0,0.0,1.0,0.0,3.0,0.0,0.0,331.0,0.0,840.0,0.0,1.0,1.0,0.0
311.0,235.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,311.0,0.0,468.0,0.0,0.0,267.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,311.0,735.0,0.0,0.0,1.0,1.0,0.0
582.0,236.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.0,0.0,739.0,0.0,0.0,105.0,0.0,0.0,85.0,1.0,0.0,844.0,1.0,0.0,0.0,582.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,578.0,0.0,0.0,74.0,1.0,0.0,735.0,1.0,0.0,0.0,0.0,735.0,0.0,0.0,1.0,1.0,0.0
447.0,87.0,150.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,2.0,517.0,0.0,824.0,1.0,0.0,0.0,754.0,80.0,56.0,0.0,1.0,0.0,2.0,0.0,0.0,517.0,0.0,754.0,0.0,1.0,1.0,0.0
186.0,252.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,186.0,0.0,354.0,2.0,0.0,322.0,0.0,0.0,33.0,0.0,0.0,676.0,4.0,0.0,0.0,186.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,578.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,0.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,0.0,0.0,1008.0,0.0,0.0,69.0,1.0,0.0,1165.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,197.0,240.0,763.0,0.0,0.0,240.0,0.0,0.0,0.0,5.0,0.0,0.0,437.0,3.0,0.0,763.0,0.0,240.0,51.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1200.0,0.0,1.0,1.0,0.0
386.0,235.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,386.0,0.0,543.0,0.0,0.0,192.0,0.0,0.0,74.0,1.0,0.0,735.0,1.0,0.0,0.0,386.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,252.0,1218.0,0.0,0.0,253.0,0.0,0.0,0.0,3.0,0.0,0.0,409.0,1.0,0.0,1219.0,1264.0,252.0,97.0,0.0,1.0,364.0,3.0,0.0,0.0,0.0,0.0,1264.0,0.0,2.0,1.0,0.0
377.0,235.0,263.0,519.0,0.0,0.0,263.0,0.0,0.0,0.0,3.0,377.0,0.0,797.0,1.0,0.0,519.0,1316.0,394.0,78.0,0.0,1.0,0.0,3.0,0.0,0.0,377.0,0.0,1316.0,0.0,1.0,1.0,0.0
66.0,223.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,223.0,0.0,0.0,852.0,0.0,0.0,109.0,1.0,0.0,1075.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0
195.0,236.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,195.0,0.0,352.0,0.0,0.0,666.0,0.0,0.0,103.0,0.0,0.0,1018.0,1.0,1.0,0.0,195.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,161.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,161.0,0.0,0.0,809.0,0.0,0.0,98.0,1.0,0.0,970.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
160.0,235.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160.0,0.0,317.0,0.0,0.0,170.0,0.0,0.0,36.0,1.0,0.0,487.0,2.0,0.0,0.0,160.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,192.0,917.0,0.0,0.0,193.0,0.0,0.0,0.0,2.0,0.0,0.0,349.0,0.0,0.0,917.0,0.0,192.0,95.0,0.0,1.0,303.0,2.0,0.0,0.0,0.0,0.0,963.0,0.0,1.0,1.0,0.0
330.0,190.0,121.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,1.0,375.0,0.0,653.0,0.0,0.0,0.0,0.0,136.0,61.0,1.0,1.0,0.0,1.0,0.0,0.0,375.0,0.0,608.0,0.0,1.0,1.0,0.0
128.0,236.0,390.0,1278.0,0.0,0.0,391.0,0.0,0.0,0.0,3.0,128.0,0.0,675.0,0.0,0.0,1279.0,1954.0,518.0,116.0,0.0,1.0,0.0,3.0,0.0,0.0,128.0,0.0,1954.0,0.0,1.0,1.0,0.0
286.0,235.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,0.0,443.0,0.0,0.0,292.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,286.0,735.0,0.0,0.0,1.0,1.0,0.0
209.0,236.0,104.0,53.0,0.0,0.0,105.0,0.0,0.0,0.0,1.0,209.0,0.0,470.0,0.0,0.0,54.0,524.0,156.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,209.0,0.0,524.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
391.0,236.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,0.0,548.0,0.0,0.0,516.0,0.0,0.0,107.0,1.0,0.0,1064.0,1.0,0.0,0.0,391.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
367.0,296.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,367.0,0.0,564.0,0.0,0.0,350.0,0.0,0.0,39.0,0.0,0.0,914.0,5.0,0.0,0.0,366.0,0.0,0.0,0.0,1.0,1.0,0.0
111.0,252.0,286.0,866.0,0.0,0.0,286.0,0.0,0.0,0.0,4.0,111.0,0.0,565.0,0.0,0.0,867.0,1432.0,397.0,71.0,0.0,1.0,0.0,4.0,0.0,0.0,111.0,0.0,1432.0,0.0,1.0,1.0,0.0
0.0,157.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,598.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,0.0,463.0,0.0,0.0,1.0,1.0,0.0
61.0,218.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,218.0,0.0,0.0,517.0,0.0,0.0,74.0,0.0,0.0,735.0,1.0,1.0,0.0,61.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,459.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,459.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
514.0,235.0,0.0,308.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,514.0,244.0,671.0,0.0,0.0,308.0,0.0,0.0,73.0,0.0,0.0,979.0,2.0,1.0,0.0,514.0,735.0,0.0,0.0,1.0,1.0,0.0
0.0,226.0,0.0,1264.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,755.0,226.0,2.0,0.0,1264.0,0.0,0.0,44.0,0.0,0.0,1490.0,8.0,1.0,0.0,0.0,735.0,0.0,0.0,1.0,1.0,0.0
517.0,157.0,326.0,632.0,0.0,0.0,326.0,0.0,0.0,1.0,2.0,517.0,0.0,1000.0,0.0,0.0,632.0,1632.0,350.0,122.0,0.0,1.0,0.0,2.0,0.0,0.0,517.0,0.0,1632.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0
324.0,235.0,409.0,1157.0,0.0,0.0,410.0,0.0,0.0,0.0,2.0,324.0,0.0,890.0,0.0,0.0,1158.0,2048.0,613.0,153.0,0.0,1.0,0.0,2.0,0.0,0.0,325.0,0.0,2048.0,0.0,1.0,1.0,0.0
0.0,168.0,326.0,1336.0,0.0,0.0,326.0,0.0,0.0,0.0,4.0,0.0,0.0,494.0,1.0,0.0,1336.0,1630.0,326.0,90.0,0.0,1.0,200.0,4.0,0.0,0.0,0.0,0.0,1630.0,0.0,1.0,1.0,0.0
0.0,0.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,325.0,0.0,518.0,0.0,0.0,0.0,182.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,325.0,0.0,182.0,0.0,2.0,1.0,0.0
126.0,235.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,283.0,0.0,0.0,472.0,0.0,0.0,76.0,1.0,0.0,755.0,1.0,0.0,0.0,126.0,499.0,0.0,0.0,1.0,1.0,0.0
0.0,157.0,238.0,797.0,0.0,0.0,238.0,0.0,0.0,0.0,1.0,0.0,0.0,395.0,0.0,0.0,797.0,1192.0,238.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1192.0,0.0,2.0,1.0,0.0
517.0,157.0,166.0,231.0,0.0,0.0,166.0,0.0,0.0,0.0,3.0,517.0,0.0,840.0,0.0,0.0,232.0,832.0,166.0,64.0,0.0,1.0,240.0,3.0,0.0,0.0,517.0,0.0,832.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
296.0,235.0,0.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,296.0,0.0,453.0,0.0,0.0,1362.0,0.0,0.0,108.0,1.0,0.0,1815.0,3.0,0.0,0.0,296.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,168.0,328.0,1144.0,0.0,0.0,328.0,0.0,0.0,0.0,4.0,0.0,0.0,496.0,0.0,0.0,1144.0,1640.0,328.0,81.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1640.0,0.0,2.0,1.0,0.0
114.0,236.0,310.0,652.0,0.0,0.0,311.0,0.0,0.0,0.0,3.0,114.0,0.0,900.0,1.0,0.0,653.0,1553.0,424.0,92.0,0.0,1.0,0.0,3.0,0.0,0.0,114.0,0.0,1553.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,517.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,517.0,0.0,0.0,0.0,1.0,1.0,0.0
23.0,249.0,66.0,618.0,0.0,1.0,66.0,0.0,0.0,0.0,6.0,23.0,606.0,319.0,1.0,0.0,618.0,331.0,89.0,35.0,0.0,1.0,606.0,6.0,0.0,0.0,23.0,0.0,331.0,0.0,1.0,1.0,0.0
287.0,252.0,0.0,1089.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,287.0,327.0,706.0,0.0,0.0,1089.0,0.0,0.0,89.0,0.0,0.0,1795.0,4.0,1.0,0.0,287.0,1468.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,333.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,333.0,0.0,0.0,0.0,1.0,1.0,0.0
